บันทึกแล้ว,Stat,    งวด,Unnamed: 3,ผู้ใช้,G/L,กลับรายการ,เลขเอกสาร,Pstng Date,ว/ทเอกสาร,ประเภท,ศ.เงินทุน,ศ.ต้นทุน,Bus. Process,ผลิตภัณฑ์/,Carrier/Op,เซกเมนต์,ศูนย์กำไร,BP,    Amt in loc.cur.,Tx,ข้อความ,ส/ท ซ่อม,SNoซ,วัสดุ,เงื่อนไข1,เงื่อนไข2
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,120.38,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,150.17,,ดอกเบี้ยรอตัดบัญชี งวด 20 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,167.05,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,121.87,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,145.21,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,108.72,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,132.05,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,174.2,,ดอกเบี้ยรอตัดบัญชี งวด 20 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,115.42,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,119.64,,ดอกเบี้ยรอตัดบัญชี งวด 20 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,124.11,,ดอกเบี้ยรอตัดบัญชี งวด 20 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,167.05,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,123.61,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,163.08,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,118.77,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,144.46,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,119.14,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,150.17,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,100.28,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,177.47,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,173.1,,ดอกเบี้ยรอตัดบัญชี งวด 20 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,126.59,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,108.72,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,165.19,,ดอกเบี้ยรอตัดบัญชี งวด 20 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,126.59,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,119.14,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,191.12,,ดอกเบี้ยรอตัดบัญชี งวด 20 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,119.86,,ดอกเบี้ยรอตัดบัญชี งวด 20 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,188.39,,ดอกเบี้ยรอตัดบัญชี งวด 20 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,245.73,,ดอกเบี้ยรอตัดบัญชี งวด 20 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,163.82,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,218.43,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,125.32,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,123.96,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,214.74,,ดอกเบี้ยรอตัดบัญชี งวด 22 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,409.55,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,204.78,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,129.07,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,150.04,,ดอกเบี้ยรอตัดบัญชี งวด 23 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,119.14,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,115.42,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,132.15,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,185.66,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,132.15,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,115.49,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,125.32,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,123.14,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,115.49,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,115.42,,ดอกเบี้ยรอตัดบัญชี งวด 21 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000052,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,145.04,,ดอกเบี้ยรอตัดบัญชี งวด 22 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,126.09,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,154.26,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,124.11,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,126.96,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,142.52,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,126.96,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,108.94,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,135.03,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,115.92,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,142.72,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,108.94,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,106.48,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,108.12,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,157.54,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,37.23,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,107.97,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,108.94,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,140.07,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,136.52,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,120.14,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,128.82,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,159.6,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,112.94,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,114.18,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,97.8,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,107.97,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,113.93,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,126.59,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,138.7,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,136.52,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,124.11,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,130.56,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,120.14,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,188.64,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,118.4,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
