บันทึกแล้ว,Stat,    งวด,Unnamed: 3,ผู้ใช้,G/L,กลับรายการ,เลขเอกสาร,Pstng Date,ว/ทเอกสาร,ประเภท,ศ.เงินทุน,ศ.ต้นทุน,Bus. Process,ผลิตภัณฑ์/,Carrier/Op,เซกเมนต์,ศูนย์กำไร,BP,    Amt in loc.cur.,Tx,ข้อความ,ส/ท ซ่อม,SNoซ,วัสดุ,เงื่อนไข1,เงื่อนไข2
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30105,2Q30105,2Q30105R0403,199990000,,19201,,0,"-6,993.51",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30105,2Q30105,2Q30105R0403,199990000,,19201,,0,"6,993.51",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30105,2Q30105,2Q30105R0413,199990000,,19201,,0,"-6,683.49",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30105,2Q30105,2Q30105R0413,199990000,,19201,,0,"6,683.49",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30105,2Q30105,2Q30105R0503,199990000,,19201,,0,"-2,735.40",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30105,2Q30105,2Q30105R0503,199990000,,19201,,0,"2,735.40",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30105,2Q30105,2Q30105R0513,199990000,,19201,,0,"-2,434.51",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30105,2Q30105,2Q30105R0513,199990000,,19201,,0,"2,434.51",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30105,2Q30105,2Q30105R0602,199990000,,19201,,0,-911.8,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30105,2Q30105,2Q30105R0602,199990000,,19201,,0,911.8,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30105,2Q30105,2Q30105R0613,199990000,,19201,,0,-300.91,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30105,2Q30105,2Q30105R0613,199990000,,19201,,0,300.91,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30106,2Q30106,2Q30106R0213,199990000,,19201,,0,-234.17,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30106,2Q30106,2Q30106R0213,199990000,,19201,,0,234.17,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30106,2Q30106,2Q30106R0313,199990000,,19201,,0,-276.11,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30106,2Q30106,2Q30106R0313,199990000,,19201,,0,276.11,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30106,2Q30106,2Q30106R0403,199990000,,19201,,0,"-1,607.70",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30106,2Q30106,2Q30106R0403,199990000,,19201,,0,"1,607.70",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30106,2Q30106,2Q30106R0413,199990000,,19201,,0,-758.42,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30106,2Q30106,2Q30106R0413,199990000,,19201,,0,758.42,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30106,2Q30106,2Q30106R0501,199990000,,19201,,0,-160.77,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30106,2Q30106,2Q30106R0501,199990000,,19201,,0,160.77,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30106,2Q30106,2Q30106R0503,199990000,,19201,,0,"-3,023.18",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30106,2Q30106,2Q30106R0503,199990000,,19201,,0,"3,023.18",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30106,2Q30106,2Q30106R0513,199990000,,19201,,0,"-2,236.80",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30106,2Q30106,2Q30106R0513,199990000,,19201,,0,"2,236.80",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0213,199990000,,19201,,0,"-2,190.55",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0213,199990000,,19201,,0,"2,190.55",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0313,199990000,,19201,,0,"-3,030.45",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0313,199990000,,19201,,0,"3,030.45",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0401,199990000,,19201,,0,"-2,077.05",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0401,199990000,,19201,,0,"2,077.05",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0403,199990000,,19201,,0,"-6,617.05",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0403,199990000,,19201,,0,"6,617.05",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0413,199990000,,19201,,0,"-2,837.50",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0413,199990000,,19201,,0,"2,837.50",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0501,199990000,,19201,,0,"-1,135.00",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0501,199990000,,19201,,0,"1,135.00",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0503,199990000,,19201,,0,"-5,107.50",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0503,199990000,,19201,,0,"5,107.50",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0513,199990000,,19201,,0,"-4,233.55",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0513,199990000,,19201,,0,"4,233.55",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0601,199990000,,19201,,0,"-1,327.95",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0601,199990000,,19201,,0,"1,327.95",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0602,199990000,,19201,,0,-374.55,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0602,199990000,,19201,,0,374.55,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0603,199990000,,19201,,0,"-10,022.05",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0603,199990000,,19201,,0,"10,022.05",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0613,199990000,,19201,,0,"-6,810.00",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30107,2Q30107,2Q30107R0613,199990000,,19201,,0,"6,810.00",,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0113,199990000,,19201,,0,-180.81,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0113,199990000,,19201,,0,180.81,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0213,199990000,,19201,,0,-263.87,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0213,199990000,,19201,,0,263.87,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0313,199990000,,19201,,0,-292.53,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0313,199990000,,19201,,0,292.53,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0401,199990000,,19201,,0,-151.41,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0401,199990000,,19201,,0,151.41,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0403,199990000,,19201,,0,-469.67,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0403,199990000,,19201,,0,469.67,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0413,199990000,,19201,,0,-346.19,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0413,199990000,,19201,,0,346.19,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0501,199990000,,19201,,0,-139.65,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0501,199990000,,19201,,0,139.65,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0503,199990000,,19201,,0,-342.51,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0503,199990000,,19201,,0,342.51,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0513,199990000,,19201,,0,-360.89,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0513,199990000,,19201,,0,360.89,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0601,199990000,,19201,,0,-43.37,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0601,199990000,,19201,,0,43.37,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0602,199990000,,19201,,0,-69.09,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0602,199990000,,19201,,0,69.09,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0603,199990000,,19201,,0,-102.17,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0603,199990000,,19201,,0,102.17,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0604,199990000,,19201,,0,-5.15,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410004238,6410004253,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0604,199990000,,19201,,0,5.15,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินเดือน-พนักงาน,3,,EFAD0402,51601101,6410003295,6410004099,01.03.2024,29.02.2024,SC,2Q30200,2Q30200,2Q30200R0613,199990000,,19201,,0,-182.28,,คชจ.ค้างจ่าย ตกเบิกเงินเดือน ก.พ..2567,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
